y,vegetation,water,rain,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239
174,0.224356466,-0.109100294,0.895187792,1374.822942,1409.778357,1459.290145,1149.92847,1184.140385,1232.631473,929.5492333,921.7704864,927.6639428,947.262279,980.671911,1028.066698,770.0740691,749.1551331,741.5879928,747.3209553,766.3932574,798.9321943,845.1441736,643.8297047,610.4196807,590.1319674,582.7978129,588.3540307,606.8485996,638.4363959,683.3660716,741.9609893,680.6882486,608.0090981,549.2179569,503.8658654,471.5545639,451.9660195,444.8910115,450.2505847,468.1047223,498.6457276,542.178242,599.0912591,669.8284046,555.3516889,484.7076471,427.7615023,383.9832705,352.889379,334.083735,327.3006097,332.4386117,349.5748259,378.9540032,420.9567413,476.057128,544.7809212,627.6714505,449.0128747,380.5056941,325.5391948,283.4862761,253.7530537,235.8356978,229.3865779,234.270889,250.5912306,278.6687626,318.9897418,372.1393618,438.7429042,519.4237253,294.5840345,241.7261902,201.5653791,173.3662272,156.4730567,150.4141059,155.0018059,170.3791574,196.9840258,235.4533144,286.5167218,350.9159968,429.3580996,290.0660292,226.007201,175.3568488,137.2578155,110.7998245,95.11069968,89.52039405,93.75129812,108.0156642,132.9400977,169.3801427,218.2478816,280.4107725,356.6519808,173.7162962,125.2929322,89.39120474,64.9067445,50.66481868,45.66003441,49.44393345,62.36121118,85.36453065,119.6240825,166.2611963,226.2553268,300.4397814,465.9438663,360.6118533,196.5456036,136.5512884,90.20825599,56.51298199,34.20449114,21.7339675,17.50508293,20.69307014,31.93891909,52.79367569,84.83796911,129.3730957,187.4338483,259.8573838,850.5635588,695.9973748,558.5807942,437.9237537,333.5935963,245.1044363,171.901925,113.3403395,68.6459318,36.8535865,16.68753103,6.331624308,3.227792123,5.536985374,14.7272183,33.4172029,63.52217946,106.3755666,162.9763917,234.1201684,836.8303635,682.6161674,545.5842785,425.3512531,321.4932561,233.5364984,160.943799,103.0948228,59.2552339,28.52436632,9.734594288,1.210665738,-0.176753672,0.702490114,7.997125788,25.25584569,54.26362696,96.2382965,152.1096704,222.6312139,548.3727623,428.0478589,324.087335,163.2885204,105.282567,61.25244596,30.27967438,11.16054048,2.135522251,0.081319072,1.536335645,9.36710116,26.97213705,56.23109833,98.40206632,154.4343298,566.9779555,446.052519,341.4247883,252.602139,179.0210781,120.0232793,74.8176757,42.41711775,21.5295018,10.39745847,6.839485497,9.506412996,19.46190227,38.88807724,69.61638677,479.6161701,373.8184929,283.6991892,208.6694902,148.041446,100.9946937,66.53249464,30.29988633,25.76761853,29.18925139,41.06958292,62.70424318,529.1684078,421.794282,329.9612466,253.0674303,190.4196834,141.214577,104.5252968,79.31601885,64.52957728,59.30084299,63.2559139,76.68152395,100.3928694,135.4364498,486.0183783,392.1907766,313.188631,248.3419868,196.9031807,158.0564895,130.9570024,114.8179929,109.0510439,113.4165141,128.097407,153.6422762,567.2265834,471.241871,390.0211731,322.9383956,199.7079066
200,0.07101082,-0.015988059,-0.322996574,1511.327831,1540.189799,1583.710954,1272.967514,1301.243219,1343.901729,1057.709115,1043.614155,1043.410628,1057.097531,1084.741717,1126.474248,891.2692696,863.9078269,850.1687872,849.9704369,863.3115815,890.2716243,931.005442,758.399969,718.3513358,691.7462967,678.3967338,678.2040553,691.1668166,717.3808347,757.0317714,810.3817159,803.9169038,723.6700115,657.6282615,605.3693582,566.5115873,540.7375181,527.8178964,527.6314896,540.1765158,565.5708164,604.040729,655.9014296,721.5330941,665.7681493,587.5587318,523.3815099,472.7449675,435.1938036,410.3407187,397.9007556,397.721362,409.8002858,434.2858489,471.4595121,521.7060603,585.4792776,663.270015,547.0197667,470.9425249,408.7528452,359.8777588,323.7695053,299.9477709,288.0499518,287.8785115,299.4305151,322.8980895,358.6396209,407.1327053,468.9237817,544.5855675,373.0693634,312.9850431,266.0216749,231.5164662,208.8636345,197.5887097,197.4264526,208.372885,230.6861191,264.8355497,311.4242396,371.1141953,444.5714943,364.7222594,293.0893936,235.2045765,190.3040859,157.5866742,136.2767389,125.7327493,125.5813536,135.8168664,156.8029139,189.1750813,233.7067956,291.1996659,362.4190365,230.0478416,174.3979322,131.6856712,100.9567862,81.21109553,71.54903197,71.41092119,80.78801304,100.2261915,130.6187593,172.9655663,228.2233647,297.2482544,543.1462399,429.8394514,250.3155053,182.8959171,129.3972128,88.91198062,60.35020059,42.44207047,33.8844266,33.7633996,42.0639622,59.67989873,87.91042358,128.0294987,181.132814,248.1326948,941.7723533,779.0447014,633.5943727,505.0413879,392.9651172,296.894412,216.2937081,150.5426958,98.90530704,60.48049165,34.12317692,18.3328489,11.22420923,11.1270261,18.01063028,33.51805473,59.54208022,97.59523986,148.8313429,214.1572934,917.6146923,755.4695435,610.6523558,482.7925133,371.4814952,276.2641246,196.6263434,131.9773744,81.62216196,44.71539734,20.17615136,6.504077994,1.333683617,1.275066873,6.246242952,19.62933178,43.82574102,80.35294816,130.3008262,194.5201001,603.7717324,476.1251861,365.0508746,190.7646628,126.4680094,76.5330602,40.14599502,16.28412152,3.566868316,-0.165006481,-0.175088498,3.343319613,15.76052926,39.27357342,75.27747255,124.8027046,612.881843,484.9534362,373.5664523,278.2639572,198.5294456,133.7686041,83.28104856,46.21307581,21.47023142,7.533837344,2.066379454,2.000899568,7.267241241,20.91661174,45.31813412,509.3907147,397.1690689,300.93728,220.1564385,154.2020108,102.3328847,63.64318799,20.89024305,13.55284015,13.4517296,20.55952341,36.37388809,549.735504,436.2252792,338.5791198,256.2371809,188.5525424,134.7658191,93.97397767,65.10277058,46.92082381,38.19213908,38.06842213,46.53585437,64.42366895,92.96326547,491.2755404,391.8501665,307.5916568,237.8526236,181.892865,138.8705287,107.8526927,87.87382009,78.07760626,77.93745852,87.4451824,107.1142639,562.9707301,461.5212158,375.1368737,303.1927587,166.8228367
169,0.239208088,-0.171601667,0.768355037,1366.292085,1401.461332,1451.179213,1142.243268,1176.662109,1225.352164,922.0261259,914.4828742,920.598159,940.4061425,974.0151347,1021.60115,763.135672,742.4629072,735.1258123,741.0738289,760.348002,793.0779575,839.4727376,637.4479475,604.2982778,584.2526313,577.1426081,582.9063581,601.594108,633.3636608,678.4669422,737.2305963,674.2218868,601.853571,543.357797,498.2834085,466.2303663,446.8796762,440.0223396,445.5809935,463.6184871,494.3308909,538.0269872,595.0997762,665.99639,549.6589397,479.3273106,422.6777952,379.1774728,348.3401644,329.768123,323.1955612,328.5230054,345.831313,375.3702295,417.5256909,472.7766901,541.6529923,624.7008944,444.0663835,375.8732364,321.2051264,279.4310929,249.9534433,232.2655377,226.019097,231.0816464,247.5609586,275.785057,316.2472046,369.5385536,436.2887833,517.1241187,290.6677048,238.1102339,198.2301452,170.2865732,153.6190733,147.7539849,152.5065665,168.027309,194.7639244,233.3626203,284.5601012,349.1025181,427.6991344,286.5140328,222.7698089,172.421202,134.6053521,108.4043786,92.93805382,87.53168892,91.91098772,106.2998877,131.339842,167.8986344,216.8958329,279.2023798,355.602429,171.1144911,122.9916371,87.37487438,63.15039627,49.13032653,44.29835093,48.20924318,61.22798728,84.33074867,118.7025925,165.4707683,225.6156144,299.9692398,462.7009221,357.682391,194.230695,134.5361515,88.48590297,55.07262442,33.02656168,20.78035817,16.71229607,19.99728644,31.31759545,52.26161503,84.42243551,129.1010967,187.3288507,259.9391895,847.0145352,692.7583074,555.6474231,435.2915598,331.2577724,243.059851,170.1430751,111.8612693,67.44004368,35.91303827,16.00081951,5.872554698,2.919303106,5.278544458,14.52313356,33.31470974,63.56109785,106.5855481,163.3800429,234.7353968,833.9243381,680.0044472,543.2612377,423.3107556,319.7285536,232.0400972,159.7072759,102.1085678,58.50807006,28.00296619,9.422533825,1.08676136,-0.163309421,0.707055905,8.108236458,25.52688489,54.72508156,96.91133462,153.0104648,223.7728355,546.649778,426.5874201,322.8803572,162.5553121,104.7653028,60.93253521,30.13242522,11.15023556,2.204083018,0.157995168,1.741293792,9.784548728,27.62044893,57.12216337,99.54598683,155.8400177,565.8517107,445.1690599,340.7729159,252.1688473,178.7909776,119.9777606,74.93370898,42.66572502,21.8750758,10.80520722,7.312770992,10.12231097,20.29861105,39.98207871,70.98334843,479.3150925,373.7296318,283.8081407,208.9596163,148.493481,101.5865928,67.24029156,31.18633998,26.75924764,30.33894805,42.43603748,64.32889749,529.4624049,422.2849495,330.6341662,253.906681,191.4080643,142.3344607,105.7608029,80.6574673,65.98042023,60.88374446,65.01066718,78.65304434,102.6192036,137.9447047,487.1109907,393.4554775,314.6115482,249.9093398,198.6025816,159.8792015,132.9012656,116.8926999,111.2776678,115.826837,130.7272292,156.5247409,568.9468195,473.1287438,392.0634411,325.1259222,202.3038524
186,0.440863138,-0.195239767,0.148939258,1507.431889,1542.626085,1592.520585,1270.185154,1304.667468,1353.581325,1037.849863,1029.823693,1035.660171,1055.388361,1089.10467,1136.967629,866.911071,845.5340125,837.7128459,843.4000831,862.6303224,895.5179573,942.2498691,729.7274982,695.6234472,674.8492551,667.25272,672.7763941,691.4621474,723.4478293,768.9567402,828.2820343,758.5460099,684.6550914,624.7693945,578.4776955,545.4194606,525.3095489,517.9614123,523.3041695,541.389507,572.3866241,616.5665362,674.2795276,745.9304048,622.4657618,550.5514745,492.4412703,447.6511765,415.7464271,396.3756886,389.3053093,394.4456924,411.862217,441.7672237,484.4956407,540.4714169,610.1728515,694.1026972,505.7817202,435.951724,379.7493072,336.6024217,305.9805104,287.4420611,280.6866103,285.5974162,302.2597506,330.9474411,372.0831359,426.1867318,493.8264467,575.5809409,340.0937161,285.9328156,244.5880982,215.4054283,197.817669,191.4256888,196.0713224,211.8702733,239.1878146,278.5701012,330.662436,396.1407884,475.6666161,327.5283963,262.1077605,210.1073516,170.7350385,143.1801836,126.6974985,120.7349707,125.0668992,139.8587951,165.6191685,203.0721389,253.0248711,316.276052,393.569595,201.0030577,151.2332941,113.9937679,88.28747856,73.11625265,67.67778886,71.62605565,85.21588913,109.1945301,144.5451924,192.2734826,253.3023646,328.4433432,489.1368954,382.9011743,216.8089505,155.670569,108.0879493,73.07451323,49.44679169,35.86608578,31.09774833,34.5532725,46.66968179,68.62005785,101.7519633,147.2795881,206.219332,279.4143255,866.8481972,711.73968,573.751499,452.4877275,347.5080826,258.3165879,184.3453378,124.9302642,79.27330653,46.38104245,24.96621109,13.32883499,9.480608716,12.25240136,22.52867404,42.27499737,73.26020823,116.8295259,174.0151152,245.6410125,843.9275158,689.3985739,552.0424219,431.4732667,327.2640754,238.9365699,165.9470197,107.6650613,63.34001932,32.04237151,12.54820253,3.067617102,0.614667327,2.313114686,10.44365807,28.21682667,57.5593889,99.7599611,155.7846097,226.4074382,546.181701,425.8050751,321.8106265,161.015252,103.0610967,59.13299445,28.33713224,9.519766985,1.043075076,-0.078587962,0.493032974,7.54630513,24.60423252,53.42337698,95.21339692,150.9009483,556.1029947,435.401723,331.0454761,242.5522494,169.3730441,110.869753,66.27980839,34.65467783,14.74057809,4.723194661,1.847774806,3.878445045,12.55891435,30.76990385,60.45225383,460.4001416,355.1403164,265.6371657,191.3159386,131.5040611,85.39390776,51.98534791,17.83165358,13.71353436,16.6870894,27.47541072,47.79225774,501.1367302,394.5114764,303.5075402,227.5289572,165.8828686,117.7521032,82.1652504,57.98326276,43.96235026,39.00343377,42.59941069,55.1258203,77.62026337,111.3265747,449.7563651,356.8970226,278.9260453,215.1584714,164.8133904,127.0124704,100.808555,85.2768272,79.69233589,83.74762395,97.66881235,122.1287863,521.5794575,426.6400667,346.4977887,280.5012034,160.0470569
229,0.383364198,-0.504126177,0.187284044,1552.728242,1587.021278,1636.054066,1311.249031,1344.858932,1392.941299,1077.614404,1068.574031,1073.460225,1092.296476,1125.171819,1172.236143,903.590953,881.1469981,872.3326262,877.0964202,895.4662671,927.5475698,973.516702,763.4586207,728.2206802,706.3945743,697.8274363,702.4572827,720.3177537,751.5355227,796.3209115,854.9535507,792.1463407,716.8945682,655.716962,608.2117472,574.0261104,552.8794274,544.5851373,549.0670887,566.3666478,596.6388048,640.1382571,697.1987372,768.2097834,652.1930638,578.908907,519.4992672,473.4925994,440.4650751,420.0725586,412.0826129,416.3994898,433.0752641,462.3037159,504.3988521,559.764204,628.8602082,712.1753086,531.7610476,460.5515019,403.0397559,358.6699585,326.927098,307.3811559,299.7352036,303.8653286,319.8390415,347.9051165,388.4588207,441.9948026,509.060796,590.2204849,361.0789472,305.5971779,263.0193915,232.7134704,214.1307799,206.8802166,210.7953929,225.9671994,252.7257121,291.5805487,343.146108,408.0759512,487.0172822,346.4568739,279.6446656,226.312652,185.6935849,157.0073734,139.5387364,132.7527309,136.4148082,150.653629,175.9258047,212.9061344,262.3654566,325.0804851,401.7842522,215.2851468,164.1800074,125.6796081,98.82676814,82.67160373,76.44796571,79.80251571,92.93047365,116.49815,151.4232427,198.6735046,259.1558653,333.6784026,505.8958292,398.2604332,229.4092244,166.91977,118.0180029,81.7400155,56.94633564,42.37117653,36.85782136,39.82116642,51.5889356,73.20127328,105.9278615,150.9567433,209.3035937,281.8197019,884.5907287,728.1142832,588.7712283,466.1660333,359.8588344,269.3541594,194.0848712,133.3884533,86.47068204,52.34874238,29.76617606,17.10814062,12.5501989,14.9785703,25.03591653,44.47336475,75.00795838,117.9969087,174.4944602,245.3439336,858.4607928,702.6364736,564.0035397,442.1773624,336.7321906,247.1911473,173.012011,113.5660048,68.10409292,35.6986987,15.13086966,4.642897032,1.487346003,3.089730548,11.04976043,28.3930595,57.12336692,98.58470547,153.7758752,223.4914147,555.1493582,433.610563,328.4854874,165.5404769,106.5792438,61.70110396,30.02677762,10.42718805,1.31636857,-0.078616425,0.283892295,6.703454581,22.97925072,50.91997219,91.75997887,146.4404693,562.1103966,440.3452585,334.967978,245.5033744,171.4116195,112.0674454,66.727193,34.47187247,14.09614391,3.855167586,0.911138796,2.381212339,10.08293718,27.2183541,55.78773815,462.4763772,356.2986244,265.9378517,190.8300585,130.3166396,83.60782554,49.72416083,14.9989306,10.57963,12.92907743,22.75379494,41.92529487,500.3011355,392.8459023,301.07666,224.4063798,162.1517849,113.5039079,77.49239275,52.95836388,38.59369097,33.17899717,36.08765708,47.67149702,69.03318257,101.4924494,445.1707454,351.6122263,273.00974,208.6812739,157.8436988,119.6055762,92.98733617,77.00559114,70.85778683,74.17074214,87.15088533,110.4982918,513.9545684,418.3569819,337.6132398,271.0689822,149.1481552
120,0.549865868,-0.720984945,0.964101149,1494.586581,1537.406606,1594.976461,1259.69759,1301.654436,1358.102574,1007.798215,1007.076098,1020.182787,1047.184566,1088.213957,1143.46262,832.4224836,818.2425562,817.5391772,830.307949,856.6278145,896.6557932,950.6170967,691.0083464,664.0466186,650.2772519,649.5944352,661.9928328,687.5680217,726.5088237,779.0831695,845.6202328,700.6908754,634.4478395,581.9595511,542.8304344,516.7290555,503.4136318,502.7535939,514.7423337,539.4978717,577.2512617,628.3257348,693.1113698,772.0399673,568.0314945,503.6823962,452.8506642,415.0641362,389.9176242,377.1096186,376.4751104,388.0057067,411.850697,448.2987127,497.7458271,560.6588628,637.5415309,728.9076813,454.7356655,392.4024721,343.3683512,307.0652201,282.9896459,270.7565266,270.1510528,281.1622197,303.9846348,338.9878592,386.6655622,447.5813472,522.3235828,611.4739281,299.8318055,252.74576,218.0907031,195.2308627,183.6602223,183.0883996,193.5003532,215.1596954,248.5537809,294.3088399,353.1091783,425.6391937,512.5500955,283.0638959,225.0742215,180.0833809,147.2643155,125.8031836,115.0128613,114.4810436,124.1859895,144.5032271,176.0982396,219.777835,276.3714156,346.6641013,431.3701175,167.0911811,124.3076382,93.52301086,73.69184119,63.84752722,63.36500408,72.21026191,90.95587833,120.5465347,162.0284991,216.3896849,284.5041677,367.1294424,426.0764703,328.3365727,178.3399724,124.6926619,84.12386003,55.53372008,37.61104492,28.95806544,28.53966783,36.29596906,53.18565545,80.59623044,119.8579294,172.0930281,238.2245765,319.019091,779.4238369,633.4739053,504.4494656,391.9340954,295.462013,214.5046195,148.45077,96.57645875,57.9958004,31.57865231,15.81911384,8.734279109,8.407186846,14.7106162,29.4631198,54.68802895,91.93934604,142.3794657,206.9151952,286.2847368,758.7805639,613.385682,484.9693022,373.1258862,277.4041262,197.2951489,132.2154091,81.48046559,44.26162727,19.50607439,5.763455611,0.715257759,0.540921272,4.881954736,17.58474419,41.11201978,76.97409153,126.2546294,189.8010826,268.3105297,481.0600051,369.3549228,273.7885234,128.9828948,78.49377026,41.57937044,17.22221672,4.048349392,-0.100947576,-0.162751755,3.241929425,15.35040783,38.46615456,74.01604324,123.0456986,186.3826434,492.6714717,380.5589756,284.5358994,204.0848259,138.6099083,87.40825125,49.62226961,24.15292448,9.486786129,3.382152892,3.120461681,8.495344968,22.14596118,46.4059219,82.84793039,406.9202311,309.8776034,228.2825464,161.5091055,108.8155558,69.29883343,41.82835271,17.05412663,16.67705923,23.75781979,39.59767545,65.88611756,448.8374483,350.3114619,267.0861359,198.5163179,143.8479344,102.1908803,72.49892211,53.59323204,44.31204532,43.85947084,52.19109031,70.03931299,98.5472545,138.902115,406.5190656,321.3349563,250.6773061,193.8163478,149.9286235,118.1109704,97.43938127,87.10126652,86.59288048,95.88730083,115.4444713,146.0545364,479.2773825,391.9462971,319.0724773,259.9775845,157.9960856
60,1.032079081,-0.477782034,1.399032921,1505.824217,1546.69073,1602.301441,1269.571556,1309.615775,1364.143276,1021.978682,1019.362569,1030.593651,1055.728164,1094.888626,1148.257276,847.0378559,830.9815533,828.4328164,839.3759332,863.8778473,902.0837243,954.2078191,706.0334461,677.1981517,661.6018516,659.1270041,669.7545693,693.5655495,730.7345336,781.5166212,846.2302728,720.1170344,651.8397727,597.3900389,556.3698539,528.4416506,513.3533753,510.960322,521.2389482,544.2892138,580.3248266,629.6539085,692.6545669,769.7500089,585.9093533,519.5450685,466.7802013,427.141604,400.2182544,385.6970079,383.3955436,393.2840186,415.4887934,450.2770088,498.0269174,559.1922466,634.2683,723.7644866,471.0971993,406.7643716,355.8231072,317.7069181,291.9077709,278.0276791,275.8302557,285.2764677,306.5309285,339.9361142,385.9648248,445.1670037,518.1237799,605.4144073,312.7283504,263.7569979,227.3263071,202.7990372,189.6557685,187.5787412,196.5147853,216.6867748,248.5474066,292.6991471,349.8135515,420.5707138,505.6229186,296.5257042,236.5516684,189.6907525,155.1290404,132.0580687,119.7792223,117.8450128,126.1789496,145.0985257,175.2246353,217.3391858,272.2630378,340.7827905,423.618995,177.2128385,132.5653823,100.0620353,78.67623174,67.43882994,65.68003249,73.28101992,90.72654842,118.9056421,158.8447861,211.5339195,277.8580936,358.5878289,443.4265958,343.4438469,189.1853083,133.5477637,91.11215872,60.81249498,41.37906699,31.43926067,29.90744387,36.57673191,52.2631756,78.2959959,116.0075414,166.5418894,230.8451231,309.703144,802.6312179,654.2867702,522.9169311,408.1103467,309.4075497,226.2880524,158.1515553,104.2893395,63.83859748,35.70694427,18.45349669,10.18728374,8.975436505,14.38682772,27.99816742,51.82485282,87.47463179,136.1553403,198.8055427,276.1855739,780.8414487,633.072887,502.3330496,388.221476,290.2930965,208.046895,140.909548,88.21050868,49.14120684,22.68102338,7.441117424,1.263324323,0.575706223,4.198863177,15.69393863,37.72101147,71.88880263,119.3312245,180.9255149,257.3883551,497.3986281,383.4581993,285.721658,136.8091317,84.41049207,45.71071652,19.72891987,5.159322996,0.0216546,-0.178086325,2.253914102,12.9657192,34.4554493,68.21875222,115.3378599,176.6631953,508.0524988,393.7447932,295.5971287,213.1024441,145.6787494,92.64255623,53.16510032,26.19332071,10.29136641,3.320961516,2.404314309,6.753969142,18.97632211,41.56595243,76.17632792,419.2430676,320.1243541,236.5405646,167.8807409,113.4232458,72.29208574,43.39134905,16.3919529,15.04750944,20.96986459,35.37451632,59.99740158,460.3282412,359.771047,274.6049119,204.1983187,147.8135059,104.578257,73.46088452,53.27988357,42.82794882,41.20508606,48.24524638,64.61350396,91.45188643,129.9761107,415.1912792,328.1015703,255.6378913,197.0808128,151.6146062,118.3357574,96.30272351,84.65881981,82.83101547,90.71929519,108.7347996,137.6528446,487.1407644,397.9249448,323.2573308,262.4642111,155.9167288
135,0.380608852,-0.515357926,0.938359195,1343.555485,1381.122229,1433.232968,1122.052415,1158.812448,1209.841442,897.3429403,892.1636807,900.6008915,922.7027497,958.592248,1008.459804,738.7094224,720.3991895,715.3636746,723.5671708,745.0676549,780.0124379,828.6276499,613.2647537,582.4999289,564.7563629,559.8793913,567.825207,588.6648897,622.5779106,669.8366907,730.7856651,645.0370644,575.3181852,519.3666198,476.7289962,447.0080037,429.8937996,425.1935555,432.85228,452.9591161,485.7372139,531.520202,590.721595,663.8038258,523.1244102,455.4282792,401.2985045,360.1965352,331.636462,315.2294452,310.7288052,318.0635064,337.3485447,368.8683013,413.0390899,470.363218,541.3860993,626.6629351,420.10632,354.5395616,302.3715348,262.9604167,235.7041429,220.1032187,215.8318249,222.7947749,241.1458515,271.2585716,313.6634124,368.9770344,437.8434771,520.8947531,271.8122962,221.741904,184.1950104,158.4180292,143.7524415,139.7501952,146.2774081,163.5496927,192.0762718,232.5482267,285.7276138,352.3703888,433.1857577,267.4041926,206.2826725,158.4159138,122.9129442,98.82911317,85.27322147,81.59664559,87.59808773,103.5999787,130.3291179,168.7038989,219.6627729,284.0762615,362.7191988,156.8540045,111.2133316,77.90158646,55.75781676,43.55431866,40.28940457,45.6297757,60.10388211,84.8063274,120.9665143,169.7104203,232.000191,308.6468086,439.4713633,337.3367281,179.4066792,122.3212242,78.74814515,47.63983424,27.66032785,17.14854827,14.44060587,18.89721769,31.51010303,54.01135306,87.99143119,134.7097707,195.1577863,270.1378712,816.8581639,665.636977,531.5025964,414.0591721,312.8670314,227.4315715,157.1872545,101.4733181,59.494353,30.25044447,12.39934337,3.968056343,2.103715789,5.268414625,15.72305508,36.14979709,68.33341111,113.5154897,172.6380195,246.4593786,805.7949123,654.8639819,521.0474381,403.9551708,303.1552231,218.1636935,148.4304582,93.3180195,52.06816862,23.7446841,7.120969929,0.401455605,-0.113777859,1.24244265,10.11411956,29.40151853,60.71845514,105.2064392,163.7518135,237.0799012,526.2768181,409.0079785,308.0105952,152.8036262,97.38592803,55.76352138,26.96346016,9.684565194,1.967281364,0.498343662,3.091170031,12.85727974,32.74675301,64.51059614,109.3525255,168.1904744,547.2527149,429.2939975,327.5296053,241.4515976,170.4763115,113.9180365,70.94741918,40.52319251,21.28282203,11.42525153,8.954881582,13.04039342,24.95524699,46.72407887,80.03920542,465.1063016,362.0783944,274.6020328,202.0686728,143.7657679,98.84363595,66.2756515,33.14910709,30.04903205,35.12627689,49.02098236,73.00287911,516.9148977,412.2319322,322.9620864,248.4876203,188.098561,140.9767807,106.1905355,82.72418926,69.58731527,66.03617929,71.83568653,87.36140185,113.4411051,151.0871954,478.6948803,387.3767563,310.7512122,248.1402756,198.7943316,161.9082772,136.6692219,122.3508766,118.4496702,124.8135617,141.6870467,169.6402059,562.228855,468.7246842,389.8670505,325.0291278,207.9493877
119,-0.061911953,-0.112638769,0.909578259,1432.938656,1469.622161,1520.939719,1202.797886,1238.71984,1289.004786,972.714123,966.3679511,973.7750029,994.9744627,1030.075997,1079.253541,806.9725577,787.3655772,781.1876064,788.3984527,809.0449816,843.2578375,891.2426882,674.7519861,642.5335013,623.5030587,617.509927,624.5051827,644.5458602,677.7901229,724.484547,784.9461959,703.8108777,632.1974026,574.4707027,530.2025819,499.0186351,480.6257352,474.8377202,481.5937683,500.9647656,533.1459026,578.4375431,637.2192066,709.9221485,574.2144858,504.5934691,448.6557711,405.8949923,375.8565514,358.1761999,352.6185532,359.1059987,377.7289578,408.7339657,452.4936609,509.4679365,580.1657488,665.113748,463.7963127,396.2762722,342.2639619,301.1580125,272.3994648,255.5258692,250.2308902,256.4121618,274.188878,303.8813891,345.9617249,400.9938863,469.5806561,552.3250184,306.4500435,254.499405,215.2140483,187.8993076,171.9537947,166.964229,172.7896587,189.5940669,217.8086308,258.0451782,311.002102,377.3919785,457.898185,297.2967056,234.2035535,184.4310854,147.1425239,121.4708038,106.6141563,101.9891657,107.3901321,123.0560299,149.5932629,187.8134808,238.584013,302.7370196,381.0309392,178.4974502,130.9583005,95.82610143,72.03093568,58.48247442,54.30910233,59.18495584,73.48765015,98.11734093,134.1692845,182.7063233,244.6710301,320.8751501,462.5096273,358.5924841,197.0713614,138.1740995,92.78368819,59.87703399,38.19374863,26.25643738,22.67441316,26.86457724,39.49915628,61.99723969,95.82483913,142.2229955,202.1984233,276.5749554,838.6449767,685.7978244,550.0471933,430.9963227,328.204091,241.173644,169.3360043,112.0252893,68.43902719,37.57040845,18.08724633,8.140890987,5.404840681,8.621139773,19.22261682,39.52575013,71.33270958,115.9445203,174.3488168,247.3356055,821.1028024,668.7085418,533.4529038,414.9475983,312.7627457,226.4168127,155.3623508,98.9647875,56.46879246,26.93987232,9.147863667,1.272566665,-0.101616758,1.587757399,10.13800525,28.78084828,59.27065516,102.8080394,160.3106316,232.5228094,532.6091776,414.132094,311.9787783,154.655317,98.30639259,55.86970536,26.41662472,8.72915243,1.016282551,-0.173347542,1.315729587,9.709719232,28.25095064,58.66650643,102.1455671,159.6001872,547.5061759,428.5376962,325.8369175,238.9091035,167.1881591,110.0121819,66.58416157,35.90411491,16.64402713,6.931318352,4.310428589,7.395180331,17.76113057,37.84368707,69.4646552,458.3732778,354.5990222,266.4757342,193.4104975,134.7080136,89.53371195,56.86168232,23.67346715,20.16705008,24.26976712,36.70355301,58.96336809,504.039785,398.7593309,308.9902744,234.1230625,173.4516703,126.1507751,91.25697019,67.67797538,54.28629631,50.16842382,54.97981676,69.11957966,93.53024235,129.3431906,458.9715293,367.2476422,290.3022048,227.4487446,177.9151047,140.8511889,115.369282,100.6413359,96.06001514,101.4101669,116.9416968,143.2855371,535.9732639,442.1114802,362.9572628,297.8670179,179.9173799
